	CDSCode	School	Charter	year	grade	testid	meanscaledscore	Latitude	Longitude	OpenDate	ClosedDate	totalstarenrollment	totaltestedatentitylevel
3921	1612596002166	Santa Fe Elementary	N	2008	4	8	358.5	37.838573	-122.27563	1980-07-01	2012-06-30	207	206
3922	1612596002166	Santa Fe Elementary	N	2008	5	7	326.9	37.838573	-122.27563	1980-07-01	2012-06-30	207	206
3923	1612596002166	Santa Fe Elementary	N	2008	5	8	312.1	37.838573	-122.27563	1980-07-01	2012-06-30	207	206
3924	1612596002166	Santa Fe Elementary	N	2009	2	7	319.0	37.838573	-122.27563	1980-07-01	2012-06-30	217	212
3925	1612596002166	Santa Fe Elementary	N	2009	2	8	323.8	37.838573	-122.27563	1980-07-01	2012-06-30	217	212
3926	1612596002166	Santa Fe Elementary	N	2009	3	7	309.7	37.838573	-122.27563	1980-07-01	2012-06-30	217	212
3927	1612596002166	Santa Fe Elementary	N	2009	3	8	341.3	37.838573	-122.27563	1980-07-01	2012-06-30	217	212
3928	1612596002166	Santa Fe Elementary	N	2009	4	7	354.9	37.838573	-122.27563	1980-07-01	2012-06-30	217	212
3929	1612596002166	Santa Fe Elementary	N	2009	4	8	375.2	37.838573	-122.27563	1980-07-01	2012-06-30	217	212
3930	1612596002166	Santa Fe Elementary	N	2009	5	7	334.8	37.838573	-122.27563	1980-07-01	2012-06-30	217	212
3931	1612596002166	Santa Fe Elementary	N	2009	5	8	352.9	37.838573	-122.27563	1980-07-01	2012-06-30	217	212
3932	1612596002174	Sequoia Elementary	N	2011	2	7	369.9	37.802314	-122.21141	1980-07-01	NULL	241	241
3933	1612596002174	Sequoia Elementary	N	2011	2	8	386.0	37.802314	-122.21141	1980-07-01	NULL	241	241
3934	1612596002174	Sequoia Elementary	N	2011	3	8	385.6	37.802314	-122.21141	1980-07-01	NULL	241	241
3935	1612596002174	Sequoia Elementary	N	2011	3	7	349.7	37.802314	-122.21141	1980-07-01	NULL	241	241
3936	1612596002174	Sequoia Elementary	N	2011	4	7	388.4	37.802314	-122.21141	1980-07-01	NULL	241	241
3937	1612596002174	Sequoia Elementary	N	2011	4	8	378.6	37.802314	-122.21141	1980-07-01	NULL	241	241
3938	1612596002174	Sequoia Elementary	N	2011	5	8	358.2	37.802314	-122.21141	1980-07-01	NULL	241	241
3939	1612596002174	Sequoia Elementary	N	2011	5	7	346.4	37.802314	-122.21141	1980-07-01	NULL	241	241
3940	1612596002174	Sequoia Elementary	N	2012	2	8	389.6	37.802314	-122.21141	1980-07-01	NULL	238	237
3941	1612596002174	Sequoia Elementary	N	2012	2	7	368.6	37.802314	-122.21141	1980-07-01	NULL	238	237
3942	1612596002174	Sequoia Elementary	N	2012	3	7	335.7	37.802314	-122.21141	1980-07-01	NULL	238	237
3943	1612596002174	Sequoia Elementary	N	2012	3	8	394.9	37.802314	-122.21141	1980-07-01	NULL	238	237
3944	1612596002174	Sequoia Elementary	N	2012	4	8	402.2	37.802314	-122.21141	1980-07-01	NULL	238	237
3945	1612596002174	Sequoia Elementary	N	2012	4	7	390.8	37.802314	-122.21141	1980-07-01	NULL	238	237
3946	1612596002174	Sequoia Elementary	N	2012	5	7	381.4	37.802314	-122.21141	1980-07-01	NULL	238	237
3947	1612596002174	Sequoia Elementary	N	2012	5	8	399.4	37.802314	-122.21141	1980-07-01	NULL	238	237
3948	1612596002174	Sequoia Elementary	N	2010	2	8	398.7	37.802314	-122.21141	1980-07-01	NULL	251	249
3949	1612596002174	Sequoia Elementary	N	2010	2	7	393.9	37.802314	-122.21141	1980-07-01	NULL	251	249
3950	1612596002174	Sequoia Elementary	N	2010	3	7	376.2	37.802314	-122.21141	1980-07-01	NULL	251	249
3951	1612596002174	Sequoia Elementary	N	2010	3	8	424.1	37.802314	-122.21141	1980-07-01	NULL	251	249
3952	1612596002174	Sequoia Elementary	N	2010	4	7	364.7	37.802314	-122.21141	1980-07-01	NULL	251	249
3953	1612596002174	Sequoia Elementary	N	2010	4	8	391.0	37.802314	-122.21141	1980-07-01	NULL	251	249
3954	1612596002174	Sequoia Elementary	N	2010	5	8	411.2	37.802314	-122.21141	1980-07-01	NULL	251	249
3955	1612596002174	Sequoia Elementary	N	2010	5	7	373.7	37.802314	-122.21141	1980-07-01	NULL	251	249
3956	1612596002174	Sequoia Elementary	N	2005	2	7	375.1	37.802314	-122.21141	1980-07-01	NULL	223	221
3957	1612596002174	Sequoia Elementary	N	2005	2	8	394.7	37.802314	-122.21141	1980-07-01	NULL	223	221
3958	1612596002174	Sequoia Elementary	N	2005	3	7	305.5	37.802314	-122.21141	1980-07-01	NULL	223	221
3959	1612596002174	Sequoia Elementary	N	2005	3	8	339.5	37.802314	-122.21141	1980-07-01	NULL	223	221
3960	1612596002174	Sequoia Elementary	N	2005	4	7	343.9	37.802314	-122.21141	1980-07-01	NULL	223	221
3961	1612596002174	Sequoia Elementary	N	2005	4	8	351.7	37.802314	-122.21141	1980-07-01	NULL	223	221
3962	1612596002174	Sequoia Elementary	N	2005	5	7	340.0	37.802314	-122.21141	1980-07-01	NULL	223	221
3963	1612596002174	Sequoia Elementary	N	2005	5	8	350.7	37.802314	-122.21141	1980-07-01	NULL	223	221
3964	1612596002174	Sequoia Elementary	N	2004	2	7	309.9	37.802314	-122.21141	1980-07-01	NULL	223	222
3965	1612596002174	Sequoia Elementary	N	2004	2	8	328.3	37.802314	-122.21141	1980-07-01	NULL	223	222
3966	1612596002174	Sequoia Elementary	N	2004	3	7	305.7	37.802314	-122.21141	1980-07-01	NULL	223	222
3967	1612596002174	Sequoia Elementary	N	2004	3	8	319.9	37.802314	-122.21141	1980-07-01	NULL	223	222
3968	1612596002174	Sequoia Elementary	N	2004	4	7	328.0	37.802314	-122.21141	1980-07-01	NULL	223	222
3969	1612596002174	Sequoia Elementary	N	2004	4	8	329.6	37.802314	-122.21141	1980-07-01	NULL	223	222
3970	1612596002174	Sequoia Elementary	N	2004	5	7	348.3	37.802314	-122.21141	1980-07-01	NULL	223	222
3971	1612596002174	Sequoia Elementary	N	2004	5	8	349.6	37.802314	-122.21141	1980-07-01	NULL	223	222
3972	1612596002174	Sequoia Elementary	N	2006	2	7	340.2	37.802314	-122.21141	1980-07-01	NULL	214	213
3973	1612596002174	Sequoia Elementary	N	2006	2	8	357.6	37.802314	-122.21141	1980-07-01	NULL	214	213
3974	1612596002174	Sequoia Elementary	N	2006	3	7	344.8	37.802314	-122.21141	1980-07-01	NULL	214	213
3975	1612596002174	Sequoia Elementary	N	2006	3	8	379.2	37.802314	-122.21141	1980-07-01	NULL	214	213
3976	1612596002174	Sequoia Elementary	N	2006	4	7	340.1	37.802314	-122.21141	1980-07-01	NULL	214	213
3977	1612596002174	Sequoia Elementary	N	2006	4	8	345.5	37.802314	-122.21141	1980-07-01	NULL	214	213
3978	1612596002174	Sequoia Elementary	N	2006	5	7	335.8	37.802314	-122.21141	1980-07-01	NULL	214	213
3979	1612596002174	Sequoia Elementary	N	2006	5	8	345.8	37.802314	-122.21141	1980-07-01	NULL	214	213
3980	1612596002174	Sequoia Elementary	N	2003	2	7	324.2	37.802314	-122.21141	1980-07-01	NULL	241	241
3981	1612596002174	Sequoia Elementary	N	2003	2	8	319.5	37.802314	-122.21141	1980-07-01	NULL	241	241
3982	1612596002174	Sequoia Elementary	N	2003	3	7	299.1	37.802314	-122.21141	1980-07-01	NULL	241	241
3983	1612596002174	Sequoia Elementary	N	2003	3	8	308.6	37.802314	-122.21141	1980-07-01	NULL	241	241
3984	1612596002174	Sequoia Elementary	N	2003	4	7	340.5	37.802314	-122.21141	1980-07-01	NULL	241	241
3985	1612596002174	Sequoia Elementary	N	2003	4	8	334.2	37.802314	-122.21141	1980-07-01	NULL	241	241
3986	1612596002174	Sequoia Elementary	N	2003	5	7	328.3	37.802314	-122.21141	1980-07-01	NULL	241	241
3987	1612596002174	Sequoia Elementary	N	2003	5	8	315.0	37.802314	-122.21141	1980-07-01	NULL	241	241
3988	1612596002174	Sequoia Elementary	N	2007	2	7	363.8	37.802314	-122.21141	1980-07-01	NULL	207	207
3989	1612596002174	Sequoia Elementary	N	2007	2	8	367.1	37.802314	-122.21141	1980-07-01	NULL	207	207
3990	1612596002174	Sequoia Elementary	N	2007	3	7	331.7	37.802314	-122.21141	1980-07-01	NULL	207	207
3991	1612596002174	Sequoia Elementary	N	2007	3	8	343.9	37.802314	-122.21141	1980-07-01	NULL	207	207
3992	1612596002174	Sequoia Elementary	N	2007	4	7	369.0	37.802314	-122.21141	1980-07-01	NULL	207	207
3993	1612596002174	Sequoia Elementary	N	2007	4	8	389.4	37.802314	-122.21141	1980-07-01	NULL	207	207
3994	1612596002174	Sequoia Elementary	N	2007	5	7	340.9	37.802314	-122.21141	1980-07-01	NULL	207	207
3995	1612596002174	Sequoia Elementary	N	2007	5	8	355.4	37.802314	-122.21141	1980-07-01	NULL	207	207
3996	1612596002174	Sequoia Elementary	N	2008	2	7	345.9	37.802314	-122.21141	1980-07-01	NULL	223	220
3997	1612596002174	Sequoia Elementary	N	2008	2	8	366.5	37.802314	-122.21141	1980-07-01	NULL	223	220
3998	1612596002174	Sequoia Elementary	N	2008	3	7	326.7	37.802314	-122.21141	1980-07-01	NULL	223	220
3999	1612596002174	Sequoia Elementary	N	2008	3	8	362.8	37.802314	-122.21141	1980-07-01	NULL	223	220
4000	1612596002174	Sequoia Elementary	N	2008	4	7	355.2	37.802314	-122.21141	1980-07-01	NULL	223	220
4001	1612596002174	Sequoia Elementary	N	2008	4	8	386.7	37.802314	-122.21141	1980-07-01	NULL	223	220
4002	1612596002174	Sequoia Elementary	N	2008	5	7	356.4	37.802314	-122.21141	1980-07-01	NULL	223	220
4003	1612596002174	Sequoia Elementary	N	2008	5	8	382.8	37.802314	-122.21141	1980-07-01	NULL	223	220
4004	1612596002174	Sequoia Elementary	N	2009	2	7	383.7	37.802314	-122.21141	1980-07-01	NULL	225	225
4005	1612596002174	Sequoia Elementary	N	2009	2	8	390.1	37.802314	-122.21141	1980-07-01	NULL	225	225
4006	1612596002174	Sequoia Elementary	N	2009	3	7	336.6	37.802314	-122.21141	1980-07-01	NULL	225	225
4007	1612596002174	Sequoia Elementary	N	2009	3	8	344.3	37.802314	-122.21141	1980-07-01	NULL	225	225
4008	1612596002174	Sequoia Elementary	N	2009	4	7	372.9	37.802314	-122.21141	1980-07-01	NULL	225	225
4009	1612596002174	Sequoia Elementary	N	2009	4	8	398.1	37.802314	-122.21141	1980-07-01	NULL	225	225
4010	1612596002174	Sequoia Elementary	N	2009	5	7	362.7	37.802314	-122.21141	1980-07-01	NULL	225	225
4011	1612596002174	Sequoia Elementary	N	2009	5	8	397.0	37.802314	-122.21141	1980-07-01	NULL	225	225
4012	1612596002182	Madison Park Academy TK-5	N	2011	2	7	315.3	37.728041	-122.17749	1980-07-01	NULL	164	163
4013	1612596002182	Madison Park Academy TK-5	N	2011	2	8	341.8	37.728041	-122.17749	1980-07-01	NULL	164	163
4014	1612596002182	Madison Park Academy TK-5	N	2011	3	7	315.5	37.728041	-122.17749	1980-07-01	NULL	164	163
4015	1612596002182	Madison Park Academy TK-5	N	2011	3	8	347.3	37.728041	-122.17749	1980-07-01	NULL	164	163
4016	1612596002182	Madison Park Academy TK-5	N	2011	4	7	331.3	37.728041	-122.17749	1980-07-01	NULL	164	163
4017	1612596002182	Madison Park Academy TK-5	N	2011	4	8	345.4	37.728041	-122.17749	1980-07-01	NULL	164	163
4018	1612596002182	Madison Park Academy TK-5	N	2011	5	7	351.9	37.728041	-122.17749	1980-07-01	NULL	164	163
4019	1612596002182	Madison Park Academy TK-5	N	2011	5	8	388.1	37.728041	-122.17749	1980-07-01	NULL	164	163
4020	1612596002182	Madison Park Academy TK-5	N	2012	2	7	352.9	37.728041	-122.17749	1980-07-01	NULL	167	167
4021	1612596002182	Madison Park Academy TK-5	N	2012	2	8	398.9	37.728041	-122.17749	1980-07-01	NULL	167	167
4022	1612596002182	Madison Park Academy TK-5	N	2012	3	8	332.4	37.728041	-122.17749	1980-07-01	NULL	167	167
4023	1612596002182	Madison Park Academy TK-5	N	2012	3	7	305.2	37.728041	-122.17749	1980-07-01	NULL	167	167
4024	1612596002182	Madison Park Academy TK-5	N	2012	4	7	336.6	37.728041	-122.17749	1980-07-01	NULL	167	167
4025	1612596002182	Madison Park Academy TK-5	N	2012	4	8	356.1	37.728041	-122.17749	1980-07-01	NULL	167	167
4026	1612596002182	Madison Park Academy TK-5	N	2012	5	8	327.9	37.728041	-122.17749	1980-07-01	NULL	167	167
4027	1612596002182	Madison Park Academy TK-5	N	2012	5	7	328.0	37.728041	-122.17749	1980-07-01	NULL	167	167
4028	1612596002182	Madison Park Academy TK-5	N	2010	2	7	326.8	37.728041	-122.17749	1980-07-01	NULL	165	165
4029	1612596002182	Madison Park Academy TK-5	N	2010	2	8	341.6	37.728041	-122.17749	1980-07-01	NULL	165	165
4030	1612596002182	Madison Park Academy TK-5	N	2010	3	8	332.7	37.728041	-122.17749	1980-07-01	NULL	165	165
4031	1612596002182	Madison Park Academy TK-5	N	2010	3	7	311.0	37.728041	-122.17749	1980-07-01	NULL	165	165
4032	1612596002182	Madison Park Academy TK-5	N	2010	4	7	360.1	37.728041	-122.17749	1980-07-01	NULL	165	165
4033	1612596002182	Madison Park Academy TK-5	N	2010	4	8	362.6	37.728041	-122.17749	1980-07-01	NULL	165	165
4034	1612596002182	Madison Park Academy TK-5	N	2010	5	7	349.8	37.728041	-122.17749	1980-07-01	NULL	165	165
4035	1612596002182	Madison Park Academy TK-5	N	2010	5	8	359.3	37.728041	-122.17749	1980-07-01	NULL	165	165
4036	1612596002182	Madison Park Academy TK-5	N	2005	2	7	300.1	37.728041	-122.17749	1980-07-01	NULL	205	197
4037	1612596002182	Madison Park Academy TK-5	N	2005	2	8	311.8	37.728041	-122.17749	1980-07-01	NULL	205	197
4038	1612596002182	Madison Park Academy TK-5	N	2005	3	7	303.4	37.728041	-122.17749	1980-07-01	NULL	205	197
4039	1612596002182	Madison Park Academy TK-5	N	2005	3	8	339.7	37.728041	-122.17749	1980-07-01	NULL	205	197
4040	1612596002182	Madison Park Academy TK-5	N	2005	4	7	363.6	37.728041	-122.17749	1980-07-01	NULL	205	197
4041	1612596002182	Madison Park Academy TK-5	N	2005	4	8	379.7	37.728041	-122.17749	1980-07-01	NULL	205	197
4042	1612596002182	Madison Park Academy TK-5	N	2005	5	7	308.7	37.728041	-122.17749	1980-07-01	NULL	205	197
4043	1612596002182	Madison Park Academy TK-5	N	2005	5	8	311.6	37.728041	-122.17749	1980-07-01	NULL	205	197
4044	1612596002182	Madison Park Academy TK-5	N	2004	2	8	356.0	37.728041	-122.17749	1980-07-01	NULL	204	203
4045	1612596002182	Madison Park Academy TK-5	N	2004	3	7	298.3	37.728041	-122.17749	1980-07-01	NULL	204	203
4046	1612596002182	Madison Park Academy TK-5	N	2004	3	8	332.9	37.728041	-122.17749	1980-07-01	NULL	204	203
4047	1612596002182	Madison Park Academy TK-5	N	2004	4	7	304.4	37.728041	-122.17749	1980-07-01	NULL	204	203
4048	1612596002182	Madison Park Academy TK-5	N	2004	4	8	299.3	37.728041	-122.17749	1980-07-01	NULL	204	203
4049	1612596002182	Madison Park Academy TK-5	N	2004	5	7	288.0	37.728041	-122.17749	1980-07-01	NULL	204	203
4050	1612596002182	Madison Park Academy TK-5	N	2004	5	8	272.2	37.728041	-122.17749	1980-07-01	NULL	204	203
4051	1612596002182	Madison Park Academy TK-5	N	2004	2	7	313.0	37.728041	-122.17749	1980-07-01	NULL	204	203
4052	1612596002182	Madison Park Academy TK-5	N	2006	2	7	352.3	37.728041	-122.17749	1980-07-01	NULL	182	182
4053	1612596002182	Madison Park Academy TK-5	N	2006	2	8	396.7	37.728041	-122.17749	1980-07-01	NULL	182	182
4054	1612596002182	Madison Park Academy TK-5	N	2006	3	7	277.3	37.728041	-122.17749	1980-07-01	NULL	182	182
4055	1612596002182	Madison Park Academy TK-5	N	2006	3	8	295.3	37.728041	-122.17749	1980-07-01	NULL	182	182
4056	1612596002182	Madison Park Academy TK-5	N	2006	4	7	346.4	37.728041	-122.17749	1980-07-01	NULL	182	182
4057	1612596002182	Madison Park Academy TK-5	N	2006	4	8	378.1	37.728041	-122.17749	1980-07-01	NULL	182	182
4058	1612596002182	Madison Park Academy TK-5	N	2006	5	7	339.0	37.728041	-122.17749	1980-07-01	NULL	182	182
4059	1612596002182	Madison Park Academy TK-5	N	2006	5	8	357.5	37.728041	-122.17749	1980-07-01	NULL	182	182
4060	1612596002182	Madison Park Academy TK-5	N	2003	2	7	312.7	37.728041	-122.17749	1980-07-01	NULL	229	226
4061	1612596002182	Madison Park Academy TK-5	N	2003	2	8	355.9	37.728041	-122.17749	1980-07-01	NULL	229	226
4062	1612596002182	Madison Park Academy TK-5	N	2003	3	7	294.1	37.728041	-122.17749	1980-07-01	NULL	229	226
4063	1612596002182	Madison Park Academy TK-5	N	2003	3	8	287.9	37.728041	-122.17749	1980-07-01	NULL	229	226
4064	1612596002182	Madison Park Academy TK-5	N	2003	4	7	304.0	37.728041	-122.17749	1980-07-01	NULL	229	226
4065	1612596002182	Madison Park Academy TK-5	N	2003	4	8	277.4	37.728041	-122.17749	1980-07-01	NULL	229	226
4066	1612596002182	Madison Park Academy TK-5	N	2003	5	7	301.2	37.728041	-122.17749	1980-07-01	NULL	229	226
4067	1612596002182	Madison Park Academy TK-5	N	2003	5	8	276.0	37.728041	-122.17749	1980-07-01	NULL	229	226
4068	1612596002182	Madison Park Academy TK-5	N	2007	2	7	324.8	37.728041	-122.17749	1980-07-01	NULL	174	170
4069	1612596002182	Madison Park Academy TK-5	N	2007	2	8	337.9	37.728041	-122.17749	1980-07-01	NULL	174	170
4070	1612596002182	Madison Park Academy TK-5	N	2007	3	7	294.3	37.728041	-122.17749	1980-07-01	NULL	174	170
4071	1612596002182	Madison Park Academy TK-5	N	2007	3	8	334.3	37.728041	-122.17749	1980-07-01	NULL	174	170
4072	1612596002182	Madison Park Academy TK-5	N	2007	4	7	307.5	37.728041	-122.17749	1980-07-01	NULL	174	170
4073	1612596002182	Madison Park Academy TK-5	N	2007	4	8	320.8	37.728041	-122.17749	1980-07-01	NULL	174	170
4074	1612596002182	Madison Park Academy TK-5	N	2007	5	7	333.9	37.728041	-122.17749	1980-07-01	NULL	174	170
4075	1612596002182	Madison Park Academy TK-5	N	2007	5	8	345.0	37.728041	-122.17749	1980-07-01	NULL	174	170
4076	1612596002182	Madison Park Academy TK-5	N	2008	2	7	327.5	37.728041	-122.17749	1980-07-01	NULL	186	186
4077	1612596002182	Madison Park Academy TK-5	N	2008	2	8	350.6	37.728041	-122.17749	1980-07-01	NULL	186	186
4078	1612596002182	Madison Park Academy TK-5	N	2008	3	7	291.1	37.728041	-122.17749	1980-07-01	NULL	186	186
4079	1612596002182	Madison Park Academy TK-5	N	2008	3	8	332.7	37.728041	-122.17749	1980-07-01	NULL	186	186
4080	1612596002182	Madison Park Academy TK-5	N	2008	4	7	333.0	37.728041	-122.17749	1980-07-01	NULL	186	186
4081	1612596002182	Madison Park Academy TK-5	N	2008	4	8	342.7	37.728041	-122.17749	1980-07-01	NULL	186	186
4082	1612596002182	Madison Park Academy TK-5	N	2008	5	7	326.7	37.728041	-122.17749	1980-07-01	NULL	186	186
4083	1612596002182	Madison Park Academy TK-5	N	2008	5	8	329.3	37.728041	-122.17749	1980-07-01	NULL	186	186
4084	1612596002182	Madison Park Academy TK-5	N	2009	2	7	326.9	37.728041	-122.17749	1980-07-01	NULL	180	180
4085	1612596002182	Madison Park Academy TK-5	N	2009	2	8	330.2	37.728041	-122.17749	1980-07-01	NULL	180	180
4086	1612596002182	Madison Park Academy TK-5	N	2009	3	7	320.1	37.728041	-122.17749	1980-07-01	NULL	180	180
4087	1612596002182	Madison Park Academy TK-5	N	2009	3	8	339.4	37.728041	-122.17749	1980-07-01	NULL	180	180
4088	1612596002182	Madison Park Academy TK-5	N	2009	4	7	346.9	37.728041	-122.17749	1980-07-01	NULL	180	180
4089	1612596002182	Madison Park Academy TK-5	N	2009	4	8	358.0	37.728041	-122.17749	1980-07-01	NULL	180	180
4090	1612596002182	Madison Park Academy TK-5	N	2009	5	7	357.2	37.728041	-122.17749	1980-07-01	NULL	180	180
4091	1612596002182	Madison Park Academy TK-5	N	2009	5	8	387.8	37.728041	-122.17749	1980-07-01	NULL	180	180
4092	1612596002190	Esperanza Elementary	N	2011	2	7	307.6	37.737501	-122.17355	1980-07-01	NULL	221	221
4093	1612596002190	Esperanza Elementary	N	2011	2	8	368.2	37.737501	-122.17355	1980-07-01	NULL	221	221
4094	1612596002190	Esperanza Elementary	N	2011	3	8	380.0	37.737501	-122.17355	1980-07-01	NULL	221	221
4095	1612596002190	Esperanza Elementary	N	2011	3	7	323.9	37.737501	-122.17355	1980-07-01	NULL	221	221
4096	1612596002190	Esperanza Elementary	N	2011	4	7	324.2	37.737501	-122.17355	1980-07-01	NULL	221	221
4097	1612596002190	Esperanza Elementary	N	2011	4	8	362.9	37.737501	-122.17355	1980-07-01	NULL	221	221
4098	1612596002190	Esperanza Elementary	N	2011	5	8	418.7	37.737501	-122.17355	1980-07-01	NULL	221	221
4099	1612596002190	Esperanza Elementary	N	2011	5	7	340.6	37.737501	-122.17355	1980-07-01	NULL	221	221
4100	1612596002190	Esperanza Elementary	N	2012	2	7	312.9	37.737501	-122.17355	1980-07-01	NULL	215	215
4101	1612596002190	Esperanza Elementary	N	2012	2	8	363.9	37.737501	-122.17355	1980-07-01	NULL	215	215
4102	1612596002190	Esperanza Elementary	N	2012	3	8	384.2	37.737501	-122.17355	1980-07-01	NULL	215	215
4103	1612596002190	Esperanza Elementary	N	2012	3	7	325.2	37.737501	-122.17355	1980-07-01	NULL	215	215
4104	1612596002190	Esperanza Elementary	N	2012	4	7	335.7	37.737501	-122.17355	1980-07-01	NULL	215	215
4105	1612596002190	Esperanza Elementary	N	2012	4	8	353.7	37.737501	-122.17355	1980-07-01	NULL	215	215
4106	1612596002190	Esperanza Elementary	N	2012	5	8	412.5	37.737501	-122.17355	1980-07-01	NULL	215	215
4107	1612596002190	Esperanza Elementary	N	2012	5	7	337.4	37.737501	-122.17355	1980-07-01	NULL	215	215
4108	1612596002190	Esperanza Elementary	N	2010	2	7	308.2	37.737501	-122.17355	1980-07-01	NULL	214	214
4109	1612596002190	Esperanza Elementary	N	2010	2	8	350.0	37.737501	-122.17355	1980-07-01	NULL	214	214
4110	1612596002190	Esperanza Elementary	N	2010	3	8	356.2	37.737501	-122.17355	1980-07-01	NULL	214	214
4111	1612596002190	Esperanza Elementary	N	2010	3	7	302.2	37.737501	-122.17355	1980-07-01	NULL	214	214
